InstrumentID,AssetClass,TTCReportingRating,Model_Name, OutstandingBal ,InstrumentType,Def_Flag, PD_1_YR ,Portfolio,Debt to Equity,Net Profit Margin,DSCR,Current Ratio,Asset Coverage ratio
111035,NBK_Kuwait,Ba2,CRE_SC_R,9129,LineOfCredit,0,0.0109,KW,47939,4.61,153,559,427571
111788,NBK_Kuwait,Ba2,CRE_SC_R,9100,LineOfCredit,0,0.0109,KW,60931,1.46,238,878,683253
111867,NBK_Kuwait,Ba2,CRE_SC_R,9034,LineOfCredit,0,0.0109,KW,26048,3.92,665,557,194123
104461,NBK_Kuwait,Ba1,FA_FIN,9000,LineOfCredit,0,0.0074,KW,46352,3.46,535,945,895671
111297,NBK_Kuwait,Ba2,CRE_SC_R,9000,LineOfCredit,0,0.0109,KW,68704,1.94,248,604,282609
112681,NBK_Kuwait,Ba2,HNWI_RM,9078,LineOfCredit,0,0.0095,KW,46258,4.66,367,594,204223
104842,NBK_Kuwait,Ba2,CRE_SC_R,8887,LineOfCredit,0,0.0109,KW,39797,4.69,406,676,660793
110076,NBK_Kuwait,Ba2,CRE_SC_R,8750,LineOfCredit,0,0.0105,KW,87089,1.28,507,821,671315
111319,NBK_Kuwait,Ba2,CRE_SC_R,8750,LineOfCredit,0,0.0104,KW,54353,3.47,621,671,983930
110139,NBK_Kuwait,Ba2,CRE_SC_R,8673,LineOfCredit,0,0.0109,KW,52348,4.84,393,522,792203
100829,NBK_Kuwait,Ba1,HNWI_RM,8000,LineOfCredit,0,0.0074,KW,77807,5.48,584,741,902222
109360,NBK_Kuwait,Ba2,CRE_SC_R,8500,LineOfCredit,0,0.0104,KW,78215,5.22,182,594,329442
110974,NBK_Kuwait,Ba2,CRE_SC_R,8500,LineOfCredit,0,0.0109,KW,31801,2.69,379,866,528947
111654,NBK_Kuwait,Ba2,CRE_SC_R,8500,LineOfCredit,0,0.0109,KW,97817,3.55,296,895,602480
112648,NBK_Kuwait,Ba2,HNWI_RM,8284,Loan,0,0.0092,KW,89204,4.95,464,554,443900
109963,NBK_Kuwait,Ba2,CRE_SC_R,8252,LineOfCredit,0,0.0109,KW,86112,3.01,311,933,82900
106072,NBK_Kuwait,Ba2,CRE_SC_R,8250,LineOfCredit,0,0.0109,KW,72907,1.67,203,637,792176
109219,NBK_Kuwait,Ba2,CRE_SC_R,8250,LineOfCredit,0,0.0109,KW,37741,3.85,251,529,912318
109332,NBK_Kuwait,Ba2,CRE_SC_R,8250,LineOfCredit,0,0.0099,KW,19334,4.52,324,839,979357
110400,NBK_Kuwait,Ba2,CRE_SC_R,8250,LineOfCredit,0,0.0109,KW,19598,1.89,103,653,952308
110821,NBK_Kuwait,Ba2,CRE_SC_R,8250,LineOfCredit,0,0.0109,KW,70380,1.03,418,518,27373
111580,NBK_Kuwait,Ba2,CRE_SC_R,8250,LineOfCredit,0,0.0109,KW,11585,1.37,452,672,762921
111441,NBK_Kuwait,Baa3,FA_FIN,8154,LineOfCredit,0,0.005,KW,70751,2.9,532,807,17945
102809,NBK_EU,Ba1,CRE_SC_R,8144,LineOfCredit,0,0.0076,KW,20973,3.11,165,677,756195
101322,NBK_Kuwait,Ba2,CRE_SC_R,8000,LineOfCredit,0,0.0109,KW,14138,3.72,516,680,574752
104701,NBK_Kuwait,Ba2,FA_FIN,8000,LineOfCredit,0,0.0099,KW,60063,2.92,444,681,608769
105747,NBK_Kuwait,Ba2,CRE_SC_R,8000,LineOfCredit,0,0.0104,KW,73958,1.29,646,654,39065
107202,NBK_Kuwait,Ba2,CRE_SC_R,8000,LineOfCredit,0,0.0109,KW,20097,3.31,461,972,167297
107589,NBK_Kuwait,Ba2,CRE_SC_R,8000,LineOfCredit,0,0.0093,KW,54915,2.93,323,663,639261
109960,NBK_Kuwait,Ba2,CRE_SC_R,8000,LineOfCredit,0,0.0109,KW,86473,4.99,131,683,580549
111349,NBK_Kuwait,Ba2,CRE_SC_R,8000,LineOfCredit,0,0.0109,KW,59828,2.01,577,942,264347
113634,NBK_Kuwait,Ba2,CRE_SC_R,8000,LineOfCredit,0,0.0109,KW,26877,3.57,536,718,676951
116733,NBK_Kuwait,Ba2,CRE_SC_R,8000,LineOfCredit,0,0.0109,KW,40314,1.75,204,946,655799
106488,NBK_Kuwait,Ba2,CRE_SC_R,7918,LineOfCredit,0,0.0109,KW,19771,5.49,434,655,278549
108586,NBK_Kuwait,Ba2,CRE_SC_R,7750,LineOfCredit,0,0.0095,KW,77099,4.95,579,545,484992
113354,NBK_Kuwait,Ba2,CRE_SC_R,7750,LineOfCredit,0,0.0109,KW,98120,5.61,421,646,23675
104929,NBK_Kuwait,B3,FA_FIN,7747,Loan,0,0.052,KW,14304,2.78,308,853,628067
111747,NBK_Kuwait,Ba2,CRE_SC_R,7700,LineOfCredit,0,0.0099,KW,75821,3.24,145,987,358139
112575,NBK_Kuwait,Ba2,CRE_SC_R,7571,Loan,0,0.0109,KW,85586,2.4,553,659,212087
102542,NBK_Kuwait,Ba2,CRE_SC_R,7500,LineOfCredit,0,0.0097,KW,87304,2.83,461,909,421598
109431,NBK_USA,Ba2,CRE_SC_R,7500,LineOfCredit,0,0.0063,KW,86834,3.05,568,635,232766
110878,NBK_Kuwait,Ba2,CRE_SC_R,7500,LineOfCredit,0,0.0099,KW,32001,5.8,431,803,190008
111833,NBK_Kuwait,Ba2,CRE_SC_R,7500,LineOfCredit,0,0.0104,KW,37926,4.79,590,526,69330
111862,NBK_Kuwait,Ba2,CRE_SC_R,7438,LineOfCredit,0,0.0109,KW,60381,4.59,502,929,493603
111280,NBK_Kuwait,Ba2,FA_FIN,7412,Loan,0,0.0094,KW,96865,2.99,188,953,344414
101023,NBK_Kuwait,Ba2,CRE_SC_R,7394,LineOfCredit,0,0.0097,KW,92963,4.35,501,860,522450
102395,NBK_Kuwait,Baa3,FA_FIN,7250,LineOfCredit,0,0.0045,KW,31660,1.68,357,628,30743
111333,NBK_EU,Ba2,CRE_SC_R,7250,LineOfCredit,0,0.0045,KW,72167,5.29,272,738,23142
107726,NBK_Kuwait,Ba2,CRE_SC_R,7200,LineOfCredit,0,0.0099,KW,15495,4.76,371,541,419206
116987,NBK_Kuwait,Ba2,CRE_SC_R,7100,LineOfCredit,0,0.0109,KW,49056,1.55,462,746,172530
102882,NBK_Kuwait,Ba2,FA_FIN,7000,LineOfCredit,0,0.0098,KW,74950,4.2,251,880,643009
104828,NBK_Kuwait,Ba2,CRE_SC_R,7000,LineOfCredit,0,0.0109,KW,92566,4.38,125,795,974554
105320,NBK_Kuwait,Ba2,CRE_SC_R,7000,LineOfCredit,0,0.0109,KW,59027,5.19,195,983,189790
105508,NBK_Kuwait,Ba2,CRE_SC_R,7000,LineOfCredit,0,0.0109,KW,56978,1.9,408,979,20779
106097,NBK_Kuwait,Ba2,CRE_SC_R,7000,LineOfCredit,0,0.0109,KW,60187,2.93,349,604,861368
107470,NBK_Kuwait,Ba2,CRE_SC_R,7000,LineOfCredit,0,0.0109,KW,86328,2.71,686,656,250949
107737,NBK_Kuwait,Ba2,CRE_SC_R,7000,LineOfCredit,0,0.0097,KW,60465,1.79,455,613,733134
109154,NBK_Kuwait,Ba2,CRE_SC_R,7000,LineOfCredit,0,0.0099,KW,15220,4.18,219,764,952853
109727,NBK_Kuwait,Ba2,CRE_SC_R,7000,LineOfCredit,0,0.0099,KW,61474,5.32,423,866,579539
110957,NBK_Kuwait,Ba2,CRE_SC_R,7000,LineOfCredit,0,0.0109,KW,26996,5.58,300,710,692963
111446,NBK_Kuwait,Ba2,CRE_SC_R,7000,LineOfCredit,0,0.0109,KW,56116,4.16,519,999,373340
114521,NBK_Kuwait,Ba2,CRE_SC_R,6990,LineOfCredit,0,0.0099,KW,62507,1.86,608,719,14520
111902,NBK_Kuwait,Ba2,CRE_SC_R,6975,LineOfCredit,0,0.0099,KW,93694,3.98,176,526,716145
100696,NBK_Kuwait,Ba2,FA_FIN,6957,LineOfCredit,0,0.0099,KW,90254,4.15,687,699,91759
115087,NBK_Kuwait,Ba2,CRE_SC_R,6945,Loan,1,0.0092,KW,65922,1.08,440,995,501300
112493,NBK_Kuwait,Ba2,CRE_SC_R,6912,LineOfCredit,0,0.0109,KW,16956,2.67,512,808,509585
112991,NBK_Kuwait,Ba2,CRE_SC_R,6890,LineOfCredit,0,0.0109,KW,18870,5.05,448,844,740776
116567,NBK_Kuwait,Ba2,CRE_SC_R,6863,LineOfCredit,0,0.0107,KW,99103,3.31,658,572,947716
116582,NBK_Kuwait,Ba2,CRE_SC_R,6850,LineOfCredit,0,0.0109,KW,76786,6,341,786,733070
111458,NBK_Kuwait,Ba2,CRE_SC_R,6835,LineOfCredit,0,0.0104,KW,36223,5.17,630,603,286326
109790,NBK_USA,A2,CRE_SC_R,6783,LineOfCredit,0,0.004,KW,82333,5.11,354,882,91940
111760,NBK_USA,Ba2,CRE_SC_R,6750,LineOfCredit,0,0.0051,KW,52602,3.6,221,922,173152
111350,NBK_Kuwait,Ba2,CRE_SC_R,6730,LineOfCredit,0,0.0109,KW,72386,5.46,639,964,479940
112120,NBK_Kuwait,Ba2,CRE_SC_R,6520,LineOfCredit,0,0.0099,KW,99359,4.85,695,969,974801
106367,NBK_Kuwait,Ba2,CRE_SC_R,6500,LineOfCredit,0,0.0097,KW,21586,2.14,531,655,999296
107352,NBK_Kuwait,Caa2,FA_FIN,6500,LineOfCredit,0,0.1133,KW,90137,2.06,655,822,994513
112467,NBK_Kuwait,Ba2,CRE_SC_R,6500,LineOfCredit,0,0.0099,KW,28569,2.71,632,642,439611
114045,NBK_Kuwait,Ba2,CRE_SC_R,6500,LineOfCredit,0,0.0109,KW,27725,5.7,404,914,874239
108297,NBK_Kuwait,Ba2,CRE_SC_R,6495,LineOfCredit,0,0.0109,KW,47499,3.98,478,568,936337
114841,NBK_Kuwait,Ba2,CRE_SC_R,6387,LineOfCredit,0,0.0109,KW,28723,4.12,114,763,678660
115188,NBK_Kuwait,Ba2,CRE_SC_R,6300,LineOfCredit,0,0.0109,KW,52079,4.06,483,892,507027
116738,NBK_Kuwait,Ba2,CRE_SC_R,6270,LineOfCredit,0,0.0109,KW,24943,1.01,126,763,780541
101116,NBK_Kuwait,Ba2,CRE_SC_R,6250,LineOfCredit,0,0.0099,KW,57809,1.5,463,901,472949
107525,NBK_Kuwait,Ba2,CRE_SC_R,6250,LineOfCredit,0,0.0099,KW,57102,5.34,511,971,416661
111275,NBK_Kuwait,Ba2,CRE_SC_R,6250,LineOfCredit,0,0.0099,KW,83969,4.37,151,982,518298
111640,NBK_Kuwait,Ba2,CRE_SC_R,6250,LineOfCredit,0,0.0099,KW,18799,3.78,691,735,879686
111692,NBK_Kuwait,Ba2,CRE_SC_R,6250,LineOfCredit,0,0.0109,KW,80400,4.67,283,899,224695
113162,NBK_Kuwait,Ba2,CRE_SC_R,6225,LineOfCredit,0,0.0099,KW,67997,5.28,533,765,616971
100663,NBK_Kuwait,Ba2,CRE_SC_R,6125,LineOfCredit,0,0.0102,KW,63638,3.88,204,768,350890
113279,NBK_Kuwait,Ba2,CRE_SC_R,6025,LineOfCredit,0,0.0107,KW,62782,2.49,154,790,787670
100377,NBK_Kuwait,Ba2,FA_FIN,6000,LineOfCredit,0,0.0105,KW,11586,2,614,861,176757
104204,NBK_Kuwait,Ba1,FA_FIN,6101,LineOfCredit,0,0.0061,KW,44342,1.32,348,675,655321
104035,NBK_Kuwait,Ba2,CRE_SC_R,6000,LineOfCredit,0,0.0097,KW,45899,4.42,488,878,999235
106730,NBK_Kuwait,Ba2,CRE_SC_R,6000,LineOfCredit,0,0.0109,KW,71357,5.89,619,571,867403
107675,NBK_Kuwait,Baa3,FA_FIN,6000,LineOfCredit,0,0.0045,KW,35260,1.4,155,513,93232
109445,NBK_Kuwait,Ba2,CRE_SC_R,6000,LineOfCredit,0,0.0099,KW,65502,4.35,575,506,953667
111529,NBK_Kuwait,Ba2,CRE_SC_R,6000,LineOfCredit,0,0.0104,KW,33578,5.44,579,661,949843
112898,NBK_Kuwait,Ba2,CRE_SC_R,6000,LineOfCredit,0,0.0109,KW,70164,2.3,655,955,344701
112923,NBK_Kuwait,Ba2,CRE_SC_R,6000,LineOfCredit,0,0.0109,KW,78058,4.87,150,670,717023
113074,NBK_Kuwait,Ba2,CRE_SC_R,6000,LineOfCredit,0,0.0109,KW,35104,1.52,364,965,267305
113299,NBK_Kuwait,Ba2,CRE_SC_R,6000,LineOfCredit,0,0.0099,KW,80365,3.87,563,960,615892
114712,NBK_Kuwait,Ba3,CRE_SC_R,6000,LineOfCredit,0,0.0147,KW,70722,3.64,649,943,527185
115410,NBK_Kuwait,Ba2,CRE_SC_R,6000,LineOfCredit,0,0.0109,KW,66808,3.68,473,793,560521
116372,NBK_Kuwait,Ba2,CRE_SC_R,6000,LineOfCredit,0,0.0109,KW,21961,1.58,392,988,865913
117010,NBK_Kuwait,Ba2,CRE_SC_R,6000,LineOfCredit,0,0.0109,KW,50882,2.88,326,980,259540
111326,NBK_Kuwait,Ba2,CRE_SC_R,5935,LineOfCredit,0,0.0109,KW,34635,2.12,263,686,941419
109625,NBK_Kuwait,Ba2,CRE_SC_R,5800,LineOfCredit,0,0.0097,KW,20292,5.56,599,759,901464
109140,NBK_Kuwait,Ba2,CRE_SC_R,5775,LineOfCredit,0,0.0097,KW,69699,1.64,245,875,47511
103633,NBK_Kuwait,Ba2,CRE_SC_R,5750,LineOfCredit,0,0.0107,KW,35170,4.34,625,925,81510
105058,NBK_Kuwait,Ba2,CRE_SC_R,5750,LineOfCredit,0,0.0099,KW,11993,2.28,490,725,566448
111502,NBK_Kuwait,Ba2,CRE_SC_R,5750,LineOfCredit,0,0.0109,KW,97436,4.84,386,741,684987
116884,NBK_Kuwait,Ba2,CRE_SC_R,5530,LineOfCredit,0,0.0109,KW,75821,3.69,219,952,188966
105446,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0099,KW,24895,5.63,487,854,917326
108187,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0099,KW,50238,2.2,205,711,655188
109168,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0099,KW,25710,1.67,129,987,44126
110906,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0099,KW,56032,3.48,517,930,475049
111772,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0104,KW,89034,5,275,836,558529
112464,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0104,KW,18177,4.44,601,717,504978
113871,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0109,KW,15907,5.34,345,959,798807
116683,NBK_Kuwait,Ba1,CRE_SC_R,5296,LineOfCredit,0,0.0073,KW,41826,5.79,431,528,486344
101828,NBK_Kuwait,Ba2,CRE_SC_R,5250,LineOfCredit,0,0.0097,KW,95945,1.07,495,671,247607
106746,NBK_Kuwait,Ba2,CRE_SC_R,5250,LineOfCredit,0,0.0109,KW,97970,3.33,390,802,416860
116471,NBK_Kuwait,Ba2,CRE_SC_R,5250,LineOfCredit,0,0.0109,KW,14808,3.99,293,822,204413
111987,NBK_Kuwait,Ba2,CRE_SC_R,5218,LineOfCredit,0,0.0099,KW,89373,3.66,653,567,241679
103195,NBK_Kuwait,Baa3,FA_FIN,5000,LineOfCredit,0,0.0071,KW,45997,2.87,234,824,387882
101753,NBK_Kuwait,Ba3,FA_FIN,5040,LineOfCredit,0,0.0157,KW,71007,4.44,417,529,716270
102836,NBK_Kuwait,Ba2,CRE_SC_R,5032,LineOfCredit,0,0.0109,KW,13805,2.4,586,747,152153
116825,NBK_Kuwait,Ba2,CRE_SC_R,5000,Loan,1,0.0092,KW,62048,3.82,216,659,101788
105078,NBK_Kuwait,Ba1,HNWI_RM,5000,Loan,0,0.0087,KW,12922,3.43,348,829,817714
100109,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,67076,5.47,572,924,40107
100297,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,40822,2.46,349,763,127166
100491,NBK_Kuwait,Ba1,HNWI_RM,5000,LineOfCredit,0,0.0067,KW,93116,4.73,489,972,689431
101025,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,50323,1.89,476,936,912044
101516,NBK_Kuwait,Ba2,FA_FIN,5000,LineOfCredit,0,0.0103,KW,37403,4.08,482,750,587192
101546,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,98138,3.39,127,665,961236
101692,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,22881,2.41,176,979,309904
101708,NBK_Kuwait,B1,FA_FIN,5000,LineOfCredit,0,0.0234,KW,53333,1.15,648,918,818283
102143,NBK_Kuwait,Ba2,FA_FIN,5000,LineOfCredit,0,0.0094,KW,98216,1.83,416,519,644472
102414,NBK_Kuwait,Baa3,FA_FIN,5000,LineOfCredit,0,0.0049,KW,22059,2.33,290,782,234764
102593,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0103,KW,48629,3.51,534,768,167613
102663,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,31658,1.31,289,579,751338
102762,NBK_Kuwait,B2,FA_FIN,5000,LineOfCredit,0,0.0338,KW,67875,1.2,633,653,209436
102818,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,54513,2.13,585,742,340501
113628,NBK_Kuwait,Baa2,FA_FIN,4999,LineOfCredit,0,0.0032,KW,88133,5.27,367,944,734531
103483,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,28968,1.03,666,986,457076
104275,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,69662,2.27,676,891,305603
104429,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0095,KW,83516,3.56,440,943,338320
104455,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,37495,5.57,204,645,447197
104704,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,74268,5.94,271,675,90717
105009,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,55915,3.51,236,783,795109
116887,NBK_Kuwait,Ba2,CRE_SC_R,5000,Loan,0,0.0092,KW,52528,2.72,153,963,470590
105183,NBK_Kuwait,Ba2,FA_FIN,5000,LineOfCredit,0,0.0099,KW,86624,1.43,119,648,560474
105234,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,90580,2.76,209,910,698858
105512,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,96717,3.5,441,648,49371
105760,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,77781,1.41,269,560,574331
106034,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,56528,1.09,576,640,11029
106301,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,96243,4.32,637,913,815655
106520,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,75295,2.56,498,999,427712
106533,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,41616,2.17,355,610,30467
107041,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,40633,3.42,382,657,335324
107393,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,59925,4.07,368,962,827357
107597,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,17888,4.69,498,671,41270
107887,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,10192,5.42,132,703,541121
107901,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0093,KW,95198,4.48,389,501,703128
108169,NBK_Kuwait,B3,FA_FIN,5000,LineOfCredit,0,0.0472,KW,35268,2.46,421,654,608251
108667,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,55970,4.85,695,668,287412
108721,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0097,KW,65685,3.93,127,872,579595
109058,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,50908,3.98,436,550,568720
109730,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,86327,4.72,545,963,354159
109760,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,72372,3.66,212,787,276098
110075,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,82467,3.69,404,751,63137
110175,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,53639,5.06,525,679,48551
110220,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,13211,1.84,306,573,637713
110229,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,45419,3.18,304,813,228949
110347,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0104,KW,25075,4.33,517,714,323745
110360,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,48939,5.48,525,612,313489
110530,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,17305,1.23,455,659,138258
110567,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,19872,1.35,575,676,727551
110782,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,73485,4.16,332,635,146537
110929,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,55107,1.04,319,663,325448
111026,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,84225,2.13,419,895,280824
111262,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0116,KW,66496,3.95,451,969,902641
111435,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,69473,3.84,202,919,549287
111667,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,44740,4.91,633,775,768170
111785,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,24078,3.69,244,598,763009
111864,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,57411,2.76,356,720,289517
111868,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,73414,2.79,231,759,748613
111900,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,57464,1.18,358,737,541024
111991,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,29603,1.37,688,860,455755
111992,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,75885,2.45,560,653,682229
113076,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,78159,2.59,214,881,769023
113513,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,52666,2.45,412,522,473978
113670,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,46142,2.81,345,619,622513
113929,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,88359,2.01,175,746,921357
114015,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,19144,3.58,222,739,916142
114605,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,19250,3.66,309,683,477564
114729,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,38830,3.68,695,572,711175
115119,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,52830,3.58,238,990,78323
115222,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,42234,2.75,138,725,790108
115711,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,90983,4.07,107,770,242637
116573,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,14747,1.31,543,961,764797
116679,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,85154,2.55,640,912,593878
110889,NBK_Kuwait,Ba2,CRE_SC_R,4988,LineOfCredit,0,0.0109,KW,11166,3.42,254,568,752025
111983,NBK_Kuwait,Ba2,CRE_SC_R,4980,LineOfCredit,0,0.0099,KW,11029,5.03,695,506,652182
113714,NBK_Kuwait,Ba2,CRE_SC_R,4935,LineOfCredit,0,0.0109,KW,31565,3.34,134,546,460856
111696,NBK_Kuwait,Ba2,CRE_SC_R,4900,LineOfCredit,0,0.0109,KW,66991,4.36,121,926,626796
111187,NBK_Kuwait,Ba2,CRE_SC_R,4750,LineOfCredit,0,0.0109,KW,90382,1.63,188,841,417680
104920,NBK_Kuwait,Ba1,HNWI_RM,4716,LineOfCredit,0,0.0081,KW,86834,5.31,526,917,957380
103348,NBK_Kuwait,Ba2,CRE_SC_R,4691,LineOfCredit,0,0.0109,KW,13671,2.76,373,782,533293
104532,NBK_Kuwait,Ba2,CRE_SC_R,4525,LineOfCredit,0,0.0107,KW,99709,3.41,248,864,567760
102185,NBK_Kuwait,Ba2,CRE_SC_R,4522,LineOfCredit,0,0.0109,KW,35014,5.3,263,781,495109
104395,NBK_Kuwait,Ba1,FA_FIN,4504,LineOfCredit,0,0.0071,KW,25211,4.68,260,651,946889
104975,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0097,KW,32480,2.01,603,688,692849
105585,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0093,KW,39814,4.5,311,755,702725
109915,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,50944,5.22,162,939,735015
109993,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,88860,2.38,276,995,722576
110571,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,33428,2.57,641,574,296183
111131,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0099,KW,85529,1.32,512,755,795609
111384,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,48533,4.21,397,784,180929
111816,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0105,KW,82975,3.13,504,915,298887
114210,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,82517,5.28,227,635,596572
115961,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,61018,4.12,450,646,179181
112957,NBK_Kuwait,Ba2,CRE_SC_R,4450,LineOfCredit,0,0.0109,KW,21606,5.19,166,915,319203
104773,NBK_Kuwait,Ba1,HNWI_RM,4392,LineOfCredit,0,0.0081,KW,91431,3.95,636,529,819866
103602,NBK_Kuwait,Ba2,FA_FIN,4337,LineOfCredit,0,0.0104,KW,62437,3.45,357,674,640069
102283,NBK_Kuwait,Ba2,CRE_SC_R,4250,LineOfCredit,0,0.0099,KW,91331,4.02,124,670,677626
