InstrumentID,AssetClass,TTCReportingRating,Model_Name, OutstandingBal ,InstrumentType,Def_Flag,PD_1_YR,Portfolio,Debt to Equity,Net Profit Margin,DSCR,Current Ratio,Asset Coverage ratio
111502,NBK_Kuwait,Ba2,CRE_SC_R,5750,LineOfCredit,0,0.0109,KW,97436,4.46,386,741,684987
116884,NBK_Kuwait,Ba2,CRE_SC_R,5530,LineOfCredit,0,0.0109,KW,75821,3.4,219,952,188966
105446,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0099,KW,24895,1.66,487,854,917326
108187,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0099,KW,50238,5.49,205,711,655188
109168,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0099,KW,25710,2.04,129,987,44126
110906,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0099,KW,56032,4.72,517,930,475049
111772,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0104,KW,89034,5.69,275,836,558529
112464,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0104,KW,18177,2.8,601,717,504978
113871,NBK_Kuwait,Ba2,CRE_SC_R,5500,LineOfCredit,0,0.0109,KW,15907,5.03,345,959,798807
116683,NBK_Kuwait,Ba1,CRE_SC_R,5296,LineOfCredit,0,0.0073,KW,41826,4.73,431,528,486344
101828,NBK_Kuwait,Ba2,CRE_SC_R,5250,LineOfCredit,0,0.0097,KW,95945,4.52,495,671,247607
106746,NBK_Kuwait,Ba2,CRE_SC_R,5250,LineOfCredit,0,0.0109,KW,97970,3.68,390,802,416860
116471,NBK_Kuwait,Ba2,CRE_SC_R,5250,LineOfCredit,0,0.0109,KW,14808,1.27,293,822,204413
111987,NBK_Kuwait,Ba2,CRE_SC_R,5218,LineOfCredit,0,0.0099,KW,89373,5.67,653,567,241679
103195,NBK_Kuwait,Baa3,FA_FIN,5000,LineOfCredit,0,0.0071,KW,45997,2.88,234,824,387882
101753,NBK_Kuwait,Ba3,FA_FIN,5040,LineOfCredit,0,0.0157,KW,71007,3.47,417,529,716270
102836,NBK_Kuwait,Ba2,CRE_SC_R,5032,LineOfCredit,0,0.0109,KW,13805,1.2,586,747,152153
116825,NBK_Kuwait,Ba2,CRE_SC_R,5000,Loan,1,0.0092,KW,62048,3.78,216,659,101788
105078,NBK_Kuwait,Ba1,HNWI_RM,5000,Loan,0,0.0087,KW,12922,2.5,348,829,817714
100109,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,67076,4.29,572,924,40107
100297,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,40822,5.75,349,763,127166
100491,NBK_Kuwait,Ba1,HNWI_RM,5000,LineOfCredit,0,0.0067,KW,93116,5.99,489,972,689431
101025,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,50323,3.21,476,936,912044
101516,NBK_Kuwait,Ba2,FA_FIN,5000,LineOfCredit,0,0.0103,KW,37403,1.39,482,750,587192
101546,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,98138,5.71,127,665,961236
101692,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,22881,5.66,176,979,309904
101708,NBK_Kuwait,B1,FA_FIN,5000,LineOfCredit,0,0.0234,KW,53333,5.36,648,918,818283
102143,NBK_Kuwait,Ba2,FA_FIN,5000,LineOfCredit,0,0.0094,KW,98216,4.78,416,519,644472
102414,NBK_Kuwait,Baa3,FA_FIN,5000,LineOfCredit,0,0.0049,KW,22059,2.87,290,782,234764
102593,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0103,KW,48629,4.49,534,768,167613
102663,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,31658,3.15,289,579,751338
102762,NBK_Kuwait,B2,FA_FIN,5000,LineOfCredit,0,0.0338,KW,67875,1.32,633,653,209436
102818,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,54513,5.28,585,742,340501
113628,NBK_Kuwait,Baa2,FA_FIN,4999,LineOfCredit,0,0.0032,KW,88133,1.76,367,944,734531
103483,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,28968,6,666,986,457076
104275,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,69662,5.52,676,891,305603
104429,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0095,KW,83516,4.14,440,943,338320
104455,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,37495,3.2,204,645,447197
104704,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,74268,2.46,271,675,90717
105009,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,55915,4.67,236,783,795109
116887,NBK_Kuwait,Ba2,CRE_SC_R,5000,Loan,0,0.0092,KW,52528,2.11,153,963,470590
105183,NBK_Kuwait,Ba2,FA_FIN,5000,LineOfCredit,0,0.0099,KW,86624,5.92,119,648,560474
105234,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,90580,1.98,209,910,698858
105512,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,96717,4.05,441,648,49371
105760,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,77781,5.26,269,560,574331
106034,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,56528,1.5,576,640,11029
106301,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,96243,3.47,637,913,815655
106520,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,75295,4.14,498,999,427712
106533,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,41616,3.62,355,610,30467
107041,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,40633,4.28,382,657,335324
107393,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,59925,2.42,368,962,827357
107597,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,17888,4.93,498,671,41270
107887,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,10192,5.88,132,703,541121
107901,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0093,KW,95198,1.27,389,501,703128
108169,NBK_Kuwait,B3,FA_FIN,5000,LineOfCredit,0,0.0472,KW,35268,3.65,421,654,608251
108667,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,55970,1.42,695,668,287412
108721,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0097,KW,65685,4.72,127,872,579595
109058,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,50908,3.18,436,550,568720
109730,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,86327,1.45,545,963,354159
109760,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,72372,4.67,212,787,276098
110075,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,82467,3.59,404,751,63137
110175,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,53639,4.32,525,679,48551
110220,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,13211,5.91,306,573,637713
110229,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,45419,3.79,304,813,228949
110347,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0104,KW,25075,2.09,517,714,323745
110360,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,48939,2.96,525,612,313489
110530,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,17305,2.18,455,659,138258
110567,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,19872,3.1,575,676,727551
110782,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,73485,1.68,332,635,146537
110929,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,55107,2.15,319,663,325448
111026,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,84225,1.32,419,895,280824
111262,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0116,KW,66496,5.92,451,969,902641
111435,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,69473,3.29,202,919,549287
111667,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,44740,1.02,633,775,768170
111785,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,24078,2.37,244,598,763009
111864,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,57411,2.07,356,720,289517
111868,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0099,KW,73414,2.68,231,759,748613
111900,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,57464,5.19,358,737,541024
111991,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,29603,1.36,688,860,455755
111992,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,75885,1.48,560,653,682229
113076,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,78159,5.53,214,881,769023
113513,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,52666,4.08,412,522,473978
113670,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,46142,5.58,345,619,622513
113929,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,88359,4.07,175,746,921357
114015,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,19144,5.1,222,739,916142
114605,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,19250,4.15,309,683,477564
114729,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,38830,5.11,695,572,711175
115119,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,52830,3.5,238,990,78323
115222,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,42234,2.2,138,725,790108
115711,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,90983,1,107,770,242637
116573,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,14747,3.46,543,961,764797
116679,NBK_Kuwait,Ba2,CRE_SC_R,5000,LineOfCredit,0,0.0109,KW,85154,4.98,640,912,593878
110889,NBK_Kuwait,Ba2,CRE_SC_R,4988,LineOfCredit,0,0.0109,KW,11166,1.65,254,568,752025
111983,NBK_Kuwait,Ba2,CRE_SC_R,4980,LineOfCredit,0,0.0099,KW,11029,2.5,695,506,652182
113714,NBK_Kuwait,Ba2,CRE_SC_R,4935,LineOfCredit,0,0.0109,KW,31565,2.57,134,546,460856
111696,NBK_Kuwait,Ba2,CRE_SC_R,4900,LineOfCredit,0,0.0109,KW,66991,3.25,121,926,626796
111187,NBK_Kuwait,Ba2,CRE_SC_R,4750,LineOfCredit,0,0.0109,KW,90382,2.2,188,841,417680
104920,NBK_Kuwait,Ba1,HNWI_RM,4716,LineOfCredit,0,0.0081,KW,86834,4.72,526,917,957380
103348,NBK_Kuwait,Ba2,CRE_SC_R,4691,LineOfCredit,0,0.0109,KW,13671,1.99,373,782,533293
104532,NBK_Kuwait,Ba2,CRE_SC_R,4525,LineOfCredit,0,0.0107,KW,99709,4.22,248,864,567760
102185,NBK_Kuwait,Ba2,CRE_SC_R,4522,LineOfCredit,0,0.0109,KW,35014,2.34,263,781,495109
104395,NBK_Kuwait,Ba1,FA_FIN,4504,LineOfCredit,0,0.0071,KW,25211,5.71,260,651,946889
104975,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0097,KW,32480,1.59,603,688,692849
105585,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0093,KW,39814,5.4,311,755,702725
109915,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,50944,1.67,162,939,735015
109993,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,88860,1.29,276,995,722576
110571,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,33428,4.64,641,574,296183
111131,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0099,KW,85529,4.39,512,755,795609
111384,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,48533,4.54,397,784,180929
111816,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0105,KW,82975,2.04,504,915,298887
114210,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,82517,2.08,227,635,596572
115961,NBK_Kuwait,Ba2,CRE_SC_R,4500,LineOfCredit,0,0.0109,KW,61018,2.11,450,646,179181
112957,NBK_Kuwait,Ba2,CRE_SC_R,4450,LineOfCredit,0,0.0109,KW,21606,4.78,166,915,319203
104773,NBK_Kuwait,Ba1,HNWI_RM,4392,LineOfCredit,0,0.0081,KW,91431,4.14,636,529,819866
103602,NBK_Kuwait,Ba2,FA_FIN,4337,LineOfCredit,0,0.0104,KW,62437,1.32,357,674,640069
102283,NBK_Kuwait,Ba2,CRE_SC_R,4250,LineOfCredit,0,0.0099,KW,91331,4.28,124,670,677626
106907,NBK_Kuwait,Ba2,CRE_SC_R,4250,LineOfCredit,0,0.0099,KW,61451,2.28,140,643,804463
107718,NBK_Kuwait,Ba2,CRE_SC_R,4250,LineOfCredit,0,0.0099,KW,71295,4.44,111,560,783468
110392,NBK_Kuwait,Ba2,CRE_SC_R,4250,LineOfCredit,0,0.0099,KW,51995,4.43,488,770,850671
110868,NBK_Kuwait,Ba2,CRE_SC_R,4250,LineOfCredit,0,0.0109,KW,73047,2.87,365,950,759773
110973,NBK_Kuwait,Ba2,CRE_SC_R,4250,LineOfCredit,0,0.0109,KW,53402,4.72,245,822,442226
114539,NBK_Kuwait,Ba2,CRE_SC_R,4250,LineOfCredit,0,0.0109,KW,95423,2,605,804,458230
109298,NBK_Kuwait,Ba2,CRE_SC_R,4200,LineOfCredit,0,0.0099,KW,97857,2.33,361,765,39881
116216,NBK_Kuwait,Ba2,CRE_SC_R,4200,LineOfCredit,0,0.0109,KW,27799,5.04,387,877,825063
105068,NBK_Kuwait,Ba2,CRE_SC_R,4176,LineOfCredit,0,0.0099,KW,71556,5.93,602,721,315375
113077,NBK_Kuwait,Ba2,CRE_SC_R,4158,LineOfCredit,0,0.0109,KW,65355,1.5,111,672,205936
100300,NBK_USA,Ba2,CRE_SC_R,4126,LineOfCredit,0,0.0063,KW,14734,5.27,524,793,259338
105443,NBK_Kuwait,B1,FA_FIN,4126,LineOfCredit,0,0.0131,KW,50457,1.5,560,913,780342
105563,NBK_Kuwait,Ba2,HNWI_RM,4115,Loan,0,0.0091,KW,55911,1.16,134,924,385260
102131,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,17548,3.51,316,508,161931
102178,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,86956,3.49,412,621,687446
102310,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0104,KW,48804,2.4,229,513,986086
103040,NBK_Kuwait,Baa3,FA_FIN,4000,LineOfCredit,0,0.0049,KW,63141,3.08,261,1000,464017
104147,NBK_Kuwait,Ba1,HNWI_RM,4000,LineOfCredit,0,0.0067,KW,64941,4.24,258,502,835506
104608,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,16254,4.23,155,764,882853
104860,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0093,KW,11908,3.06,432,823,626583
105040,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,99378,2.27,144,581,639889
105300,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,55826,1.07,467,521,911324
105901,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,83105,2.56,303,952,558178
106503,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,98446,1.85,491,540,771453
107190,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,12305,3.5,700,757,843516
107704,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,30671,5.2,136,539,917833
107850,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0093,KW,22944,4.09,631,980,663940
108188,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,78856,5.18,625,669,922885
109797,NBK_Kuwait,B3,FA_FIN,4000,LineOfCredit,0,0.0491,KW,46711,1.38,483,660,918987
110557,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,85882,2.95,501,982,357638
111159,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,44942,2.94,358,778,78591
111589,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,98393,4.19,299,857,319647
111740,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0099,KW,89063,5.78,537,1000,636508
112940,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,76856,3.76,346,809,726454
113413,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,70898,2.4,499,869,76691
114413,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,96960,1.31,424,860,494455
114819,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,92856,1.94,231,844,37883
115692,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,86535,3.93,176,668,526993
115876,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0104,KW,11372,3.99,343,526,393462
116626,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,50598,1.19,305,730,163040
116654,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,91022,2.66,419,531,402427
116710,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,92290,5.69,620,906,421178
116827,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,55849,4.37,482,837,842714
116842,NBK_Kuwait,Ba2,CRE_SC_R,4000,LineOfCredit,0,0.0109,KW,13070,2.24,381,817,930119
113977,NBK_Kuwait,Ba2,CRE_SC_R,3981,LineOfCredit,0,0.0109,KW,54312,4.53,293,937,585374
113006,NBK_Kuwait,Ba2,CRE_SC_R,3950,LineOfCredit,0,0.0109,KW,33547,2.47,424,741,69022
110088,NBK_Kuwait,Ba2,CRE_SC_R,3900,LineOfCredit,0,0.0109,KW,88821,1.58,395,923,772801
115050,NBK_EU,Ba1,CRE_SC_R,3900,LineOfCredit,0,0.0077,KW,28154,5.83,663,649,461641
102023,NBK_Kuwait,Ba2,HNWI_RM,3785,Loan,0,0.0103,KW,84515,4.65,126,946,197580
103227,NBK_Kuwait,Ba3,FA_FIN,3750,LineOfCredit,0,0.0161,KW,72298,1.03,463,733,668262
109698,NBK_Kuwait,Ba2,CRE_SC_R,3750,LineOfCredit,0,0.0099,KW,88987,3.71,129,766,216202
110158,NBK_Kuwait,Ba2,CRE_SC_R,3750,LineOfCredit,0,0.0099,KW,19487,2.77,561,763,963608
111720,NBK_Kuwait,Ba2,CRE_SC_R,3750,LineOfCredit,0,0.0099,KW,52067,3.08,131,743,744473
114130,NBK_Kuwait,Ba2,CRE_SC_R,3750,LineOfCredit,0,0.0099,KW,54251,5.95,354,979,108093
116017,NBK_Kuwait,Ba2,CRE_SC_R,3600,LineOfCredit,0,0.0109,KW,64772,4.04,189,846,223199
105119,NBK_Kuwait,Ba2,CRE_SC_R,3508,LineOfCredit,0,0.0103,KW,15657,4.35,253,594,876509
106192,NBK_Kuwait,Ba2,CRE_SC_R,3500,LineOfCredit,0,0.0099,KW,11564,1.76,368,538,935633
108747,NBK_Kuwait,Ba2,CRE_SC_R,3500,LineOfCredit,0,0.0099,KW,51936,5.82,578,692,285712
109207,NBK_Kuwait,Ba2,CRE_SC_R,3500,LineOfCredit,0,0.0099,KW,13326,2.9,203,744,857821
110808,NBK_Kuwait,Ba2,CRE_SC_R,3500,LineOfCredit,0,0.0099,KW,67590,3.74,620,921,622412
113011,NBK_Kuwait,Ba2,CRE_SC_R,3500,LineOfCredit,0,0.0109,KW,18439,3.41,417,518,233446
113269,NBK_Kuwait,Ba2,CRE_SC_R,3500,LineOfCredit,0,0.0109,KW,10246,3.37,340,551,704455
116702,NBK_Kuwait,Ba1,FA_FIN,3378,LineOfCredit,0,0.0072,KW,16304,4.53,107,894,151978
115781,NBK_Kuwait,Ba2,CRE_SC_R,3300,LineOfCredit,0,0.0109,KW,12588,5.79,487,790,452779
105788,NBK_Kuwait,Ba2,FA_FIN,3250,LineOfCredit,0,0.0103,KW,20541,1.79,137,547,794046
106321,NBK_Kuwait,Ba2,CRE_SC_R,3250,LineOfCredit,0,0.0099,KW,51688,1.67,109,510,875792
111152,NBK_Kuwait,Ba2,CRE_SC_R,3250,LineOfCredit,0,0.0099,KW,53575,5.9,486,613,55499
111342,NBK_Kuwait,Ba2,CRE_SC_R,3250,LineOfCredit,0,0.0109,KW,72954,4.68,626,811,750938
111863,NBK_Kuwait,Ba2,CRE_SC_R,3250,LineOfCredit,0,0.0099,KW,62504,2.44,699,666,77236
112495,NBK_Kuwait,Ba2,CRE_SC_R,3250,LineOfCredit,0,0.0099,KW,75370,2.08,543,874,560841
101419,NBK_Kuwait,Ba2,CRE_SC_R,3240,LineOfCredit,0,0.0105,KW,44599,2.12,301,928,312786
116740,NBK_Kuwait,Ba2,CRE_SC_R,3200,LineOfCredit,0,0.0109,KW,11260,2.08,204,784,896546
110315,NBK_Kuwait,Ba2,CRE_SC_R,3150,LineOfCredit,0,0.0099,KW,63121,3.49,111,803,331894
113274,NBK_Kuwait,Ba2,CRE_SC_R,3120,LineOfCredit,0,0.0109,KW,20228,3.96,283,639,402427
103844,NBK_USA,Ba2,CRE_SC_R,3026,LineOfCredit,0,0.0059,KW,78524,3.86,353,665,372628
101058,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0097,KW,84080,5.66,621,969,602556
102970,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0097,KW,33227,5.82,611,852,18234
105393,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0093,KW,92079,5.1,662,882,693799
105630,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0099,KW,72285,5.77,314,586,747134
105793,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0109,KW,91671,5.55,184,577,995434
106355,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0109,KW,19263,1.55,641,773,72779
107335,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0093,KW,47712,2.91,330,558,579788
107784,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0097,KW,50323,4.3,597,926,248448
108685,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0095,KW,68379,4.09,401,689,634088
110010,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0099,KW,38487,4.22,139,992,355353
102140,NBK_Kuwait,Ba1,HNWI_RM,2250,LineOfCredit,0,0.0074,KW,79736,5.1,633,868,422707
110338,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0099,KW,27084,2.64,520,714,750573
110545,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0109,KW,64259,3.6,568,794,580513
110755,NBK_Egypt,B2,CRE_SC_R,3000,LineOfCredit,0,0.0254,KW,74316,4.04,499,983,811078
110931,NBK_Kuwait,Baa3,FA_FIN,3000,LineOfCredit,0,0.0044,KW,79348,1.91,192,889,262629
111572,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0099,KW,69733,3.66,565,736,368316
111751,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0109,KW,10276,2.95,391,864,572438
112910,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0109,KW,99551,4.3,119,540,638866
113344,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0109,KW,14440,5.24,103,580,694494
114565,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0109,KW,99861,3.94,470,771,593601
116088,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0099,KW,87435,4.23,700,508,55006
116603,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0109,KW,12362,1.58,100,506,396909
116816,NBK_Kuwait,Ba2,CRE_SC_R,3000,LineOfCredit,0,0.0099,KW,74492,5.54,565,977,9883
114514,NBK_Kuwait,Ba2,CRE_SC_R,2972,LineOfCredit,0,0.0109,KW,37377,1.4,362,875,907047
108155,NBK_Kuwait,Ba2,CRE_SC_R,2937,LineOfCredit,0,0.0107,KW,17319,2.94,255,813,374105
113485,NBK_Kuwait,Ba2,CRE_SC_R,2935,LineOfCredit,0,0.0109,KW,93493,3.09,497,960,211180
114418,NBK_Kuwait,Ba2,CRE_SC_R,2872,LineOfCredit,0,0.0109,KW,49965,4.16,206,609,146803
103912,NBK_Kuwait,Ba2,CRE_SC_R,2772,LineOfCredit,0,0.0109,KW,78152,3.74,146,578,730979
101087,NBK_Kuwait,Ba2,CRE_SC_R,2750,LineOfCredit,0,0.0109,KW,75885,1.06,669,834,411457
107829,NBK_Kuwait,Ba2,CRE_SC_R,2750,LineOfCredit,0,0.0099,KW,51568,1,421,702,937078
109213,NBK_Kuwait,Ba2,CRE_SC_R,2750,LineOfCredit,0,0.0109,KW,24365,5.35,195,972,686159
110502,NBK_Kuwait,Ba2,CRE_SC_R,2750,LineOfCredit,0,0.0109,KW,27987,2.33,577,806,242036
111856,NBK_Kuwait,Ba2,CRE_SC_R,2750,LineOfCredit,0,0.0099,KW,13706,3.37,432,625,625617
113463,NBK_Kuwait,Ba2,CRE_SC_R,2750,LineOfCredit,0,0.0109,KW,46058,3.73,566,672,116872
